월,주,일,판매처,채널,품번,브랜드명,위탁사입수출,제조사명,판매처2,성별,추가분류,년도,시즌,입력일,품명,사입명,사입가,TAG가,판매가,원가,할인,생산(물류),재고(물류),재고(기타창고가용),판매금액(원장),판매수량(원장),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,기타,기타,MF00002,미팩토리,위탁,가시,미팩토리,,,2017,9.기타,20180112,3단 돼지코팩(리뉴얼 3매),,0,7900,7900,1024,0,0,16183,62,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,미팩토리(위메프),위메프,MF00002,미팩토리,위탁,가시,미팩토리,,,2017,9.기타,20180112,3단 돼지코팩(리뉴얼 3매),,0,7900,7900,1024,0,0,16183,62,63200,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,미팩토리(티몬),티몬,MF00002,미팩토리,위탁,가시,미팩토리,,,2017,9.기타,20180112,3단 돼지코팩(리뉴얼 3매),,0,7900,7900,1024,0,0,16183,62,47400,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,미팩토리(자사몰),자사몰,MF00002,미팩토리,위탁,가시,미팩토리,,,2017,9.기타,20180112,3단 돼지코팩(리뉴얼 3매),,0,7900,7900,1024,0,0,16183,62,86900,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,홍천엠엔티,홍천엠엔티,MF00003,미팩토리,사입,가시,미팩토리,,,2017,9.기타,20180112,3단 돼지코팩(올리브영 3매),,0,7900,7900,1046,0,83850,45890,0,39024700,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,"머지,미팩토리(미미박스)",미미박스,MF00005,미팩토리,위탁,가시,미팩토리,,,2017,9.기타,20180112,3단 돼지코팩 (리뉴얼 10매),,0,19900,19900,3466,0,8000,6640,24,19900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,미팩토리(자사몰),자사몰,MF00005,미팩토리,위탁,가시,미팩토리,,,2017,9.기타,20180112,3단 돼지코팩 (리뉴얼 10매),,0,19900,19900,3466,0,8000,6640,24,378100,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,미팩토리(티몬),티몬,MF00005,미팩토리,위탁,가시,미팩토리,,,2017,9.기타,20180112,3단 돼지코팩 (리뉴얼 10매),,0,19900,19900,3466,0,8000,6640,24,437800,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,"미팩토리,바디홀릭(스토어팜)",스토어팜,MF00005,미팩토리,위탁,가시,미팩토리,,,2017,9.기타,20180112,3단 돼지코팩 (리뉴얼 10매),,0,19900,19900,3466,0,8000,6640,24,59700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,기타,기타,MF00006,미팩토리,위탁,가시,미팩토리,,,2017,9.기타,20180112,1단 돼지코팩 10매입,,0,8900,8900,1435,0,0,12989,27,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,홍천엠엔티,홍천엠엔티,MF00006,미팩토리,사입,가시,미팩토리,,,2017,9.기타,20180112,1단 돼지코팩 10매입,,0,8900,8900,1435,0,0,12989,27,43972600,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,미팩토리(자사몰),자사몰,MF00006,미팩토리,위탁,가시,미팩토리,,,2017,9.기타,20180112,1단 돼지코팩 10매입,,0,8900,8900,1435,0,0,12989,27,53400,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,미팩토리(티몬),티몬,MF00007,미팩토리,위탁,이미인랩스,미팩토리,,,2017,9.기타,20180112,필링패드 5매입,,0,9800,5900,1189,40,-150,32192,71,11800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,홍천엠엔티,홍천엠엔티,MF00007,미팩토리,사입,이미인랩스,미팩토리,,,2017,9.기타,20180112,필링패드 5매입,,0,9800,5900,1189,40,-150,32192,71,6016900,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,미팩토리(위메프),위메프,MF00007,미팩토리,위탁,이미인랩스,미팩토리,,,2017,9.기타,20180112,필링패드 5매입,,0,9800,5900,1189,40,-150,32192,71,11800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,미팩토리(자사몰),자사몰,MF00009,미팩토리,위탁,코스온,미팩토리,,,2017,9.기타,20180112,시멘트팩,,0,18000,18000,1550,0,0,4143,79,54000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,"머지,미팩토리(미미박스)",미미박스,MF00012,미팩토리,위탁,한국씨앤비,미팩토리,,,2017,9.기타,20180112,슈퍼클랜징 리무버,,0,9800,9800,1732,0,20180,7508,48,19600,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,미팩토리(자사몰),자사몰,MF00021,미팩토리,위탁,엔코스,미팩토리,,,2018,9.기타,20180312,콘크리트팩,,0,0,0,0,0,9360,7713,69,108000,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,비스탠다드(네이버페이),네이버페이,MT00001,메디템포,위탁,쿠친,TFT,,,2017,9.기타,20180112,마우스피스,,0,36000,26800,3201,26,0,1050,46,268000,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,비스탠다드(자사몰),자사몰,MT00001,메디템포,위탁,쿠친,TFT,,,2017,9.기타,20180112,마우스피스,,0,36000,26800,3201,26,0,1050,46,80400,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(위메프),위메프,MZ00001,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G1),,0,6900,3900,1197,43,39979,22370,14812,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스타일쉐어),스타일쉐어,MZ00001,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G1),,0,6900,3900,1197,43,39979,22370,14812,21600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(티몬),티몬,MZ00001,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G1),,0,6900,3900,1197,43,39979,22370,14812,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(자사몰),자사몰,MZ00001,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G1),,0,6900,3900,1197,43,39979,22370,14812,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(네이버페이),네이버페이,MZ00001,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G1),,0,6900,3900,1197,43,39979,22370,14812,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스토어팜),스토어팜,MZ00001,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G1),,0,6900,3900,1197,43,39979,22370,14812,11700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(티몬),티몬,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,11700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스토어팜),스토어팜,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,홍천엠엔티,홍천엠엔티,MZ00002,머지,사입,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,212300,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스타일쉐어),스타일쉐어,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,75000,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(위메프),위메프,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,23400,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(네이버페이),네이버페이,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,11700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(티몬/특판),티몬/특판,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,20000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(자사몰),자사몰,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(티몬),티몬,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,11700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스타일쉐어),스타일쉐어,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,19500,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(톡스토어),톡스토어,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(티몬/특판),티몬/특판,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(위메프),위메프,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,"머지,미팩토리(미미박스)",미미박스,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,11700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스토어팜),스토어팜,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,"머지,미팩토리(미미박스)",미미박스,MZ00004,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G4),,0,6900,3900,1197,43,25835,8862,12895,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(네이버페이),네이버페이,MZ00004,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G4),,0,6900,3900,1197,43,25835,8862,12895,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스타일쉐어),스타일쉐어,MZ00004,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G4),,0,6900,3900,1197,43,25835,8862,12895,3900,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스토어팜),스토어팜,MZ00004,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G4),,0,6900,3900,1197,43,25835,8862,12895,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(위메프),위메프,MZ00004,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G4),,0,6900,3900,1197,43,25835,8862,12895,11700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,"머지,미팩토리(미미박스)",미미박스,MZ00005,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G5),,0,6900,3900,1217,43,46604,30897,11735,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스토어팜),스토어팜,MZ00005,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G5),,0,6900,3900,1217,43,46604,30897,11735,11700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(티몬/특판),티몬/특판,MZ00005,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G5),,0,6900,3900,1217,43,46604,30897,11735,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(네이버페이),네이버페이,MZ00005,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G5),,0,6900,3900,1217,43,46604,30897,11735,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(위메프),위메프,MZ00005,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G5),,0,6900,3900,1217,43,46604,30897,11735,11700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스타일쉐어),스타일쉐어,MZ00005,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G5),,0,6900,3900,1217,43,46604,30897,11735,15600,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(티몬/특판),티몬/특판,MZ00006,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G6),,0,6900,3900,1217,43,20609,3304,12756,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(위메프),위메프,MZ00006,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G6),,0,6900,3900,1217,43,20609,3304,12756,11700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스토어팜),스토어팜,MZ00006,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G6),,0,6900,3900,1217,43,20609,3304,12756,11700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스타일쉐어),스타일쉐어,MZ00006,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G6),,0,6900,3900,1217,43,20609,3304,12756,25500,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(티몬),티몬,MZ00007,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G7),,0,6900,3900,1217,43,20006,15623,6744,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스타일쉐어),스타일쉐어,MZ00007,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G7),,0,6900,3900,1217,43,20006,15623,6744,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(톡스토어),톡스토어,MZ00007,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G7),,0,6900,3900,1217,43,20006,15623,6744,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(위메프),위메프,MZ00007,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G7),,0,6900,3900,1217,43,20006,15623,6744,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(자사몰),자사몰,MZ00008,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G8),,0,6900,3900,1217,43,20039,15411,6754,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스토어팜),스토어팜,MZ00008,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G8),,0,6900,3900,1217,43,20039,15411,6754,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스타일쉐어),스타일쉐어,MZ00008,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G8),,0,6900,3900,1217,43,20039,15411,6754,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(티몬/특판),티몬/특판,MZ00008,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G8),,0,6900,3900,1217,43,20039,15411,6754,10000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(위메프),위메프,MZ00009,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G9),,0,6900,3900,1197,43,16369,4853,8050,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(톡스토어),톡스토어,MZ00009,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G9),,0,6900,3900,1197,43,16369,4853,8050,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(티몬),티몬,MZ00009,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G9),,0,6900,3900,1197,43,16369,4853,8050,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(네이버페이),네이버페이,MZ00009,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G9),,0,6900,3900,1197,43,16369,4853,8050,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스타일쉐어),스타일쉐어,MZ00009,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G9),,0,6900,3900,1197,43,16369,4853,8050,23400,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(티몬/특판),티몬/특판,MZ00009,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G9),,0,6900,3900,1197,43,16369,4853,8050,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스토어팜),스토어팜,MZ00009,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G9),,0,6900,3900,1197,43,16369,4853,8050,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(티몬/특판),티몬/특판,MZ00010,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G10),,0,6900,3900,1217,43,11221,4809,6723,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스타일쉐어),스타일쉐어,MZ00010,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G10),,0,6900,3900,1217,43,11221,4809,6723,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(티몬),티몬,MZ00010,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G10),,0,6900,3900,1217,43,11221,4809,6723,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(네이버페이),네이버페이,MZ00011,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P1),,0,8900,4900,1367,45,68823,19990,15819,4900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(위메프),위메프,MZ00011,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P1),,0,8900,4900,1367,45,68823,19990,15819,29400,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스타일쉐어),스타일쉐어,MZ00011,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P1),,0,8900,4900,1367,45,68823,19990,15819,67800,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(자사몰),자사몰,MZ00011,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P1),,0,8900,4900,1367,45,68823,19990,15819,9800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(티몬),티몬,MZ00011,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P1),,0,8900,4900,1367,45,68823,19990,15819,34300,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,"머지,미팩토리(미미박스)",미미박스,MZ00011,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P1),,0,8900,4900,1367,45,68823,19990,15819,44100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(톡스토어),톡스토어,MZ00011,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P1),,0,8900,4900,1367,45,68823,19990,15819,29400,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스토어팜),스토어팜,MZ00011,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P1),,0,8900,4900,1367,45,68823,19990,15819,4900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,"머지,미팩토리(미미박스)",미미박스,MZ00012,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P2),,0,8900,4900,1367,45,70930,25144,13710,53900,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(티몬),티몬,MZ00012,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P2),,0,8900,4900,1367,45,70930,25144,13710,19600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(스타일쉐어),스타일쉐어,MZ00012,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P2),,0,8900,4900,1367,45,70930,25144,13710,166900,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180425,머지(네이버페이),네이버페이,MZ00012,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P2),,0,8900,4900,1367,45,70930,25144,13710,14700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
